Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
960,ORD-2024-100959,10/15/2024,10/21/2024,Second Class,CUST-1579,Fatima Noor,Consumer,West,Washington,55969.0,Technology,Copiers,220.5,1,0.1,53.43
961,ORD-2024-100960,02/19/2024,02/23/2024,Standard Class,CUST-1438,John Smith,Consumer,East,Massachusetts,,Office Supplies,Paper,40.81,2,0.1,9.4
962,ORD-2022-100961,01/27/2022,02/02/2022,Standard Class,CUST-1860,Maria Garcia ,Corporate,West,Nevada,,Office Supplies,Storage,95.64,6,0.0,202.72
963,ORD-2024-100962,10/22/2024,10/28/2024,Second Class,CUST-1434,Aisha Khan,Corporate,West,California,,Technology,Copiers,433.45,5,0.2,543.86
964,ORD-2022-100963,09/15/2022,09/16/2022,Standard Class,CUST-1038,Wei Chen,Corporate,Central,Texas,,Technology,Machines,165.44,7,0.0,-58.9
965,ORD-2022-100964,06/08/2022,06/11/2022,Standard Class,CUST-1836,,Consumer,West,Nevada,,Technology,Accessories,284.1,6,0.0,-71.57
966,ORD-2024-100965,05/21/2024,05/23/2024,Second Class,CUST-1943,Fatima Noor,Consumer,West,Washington,81928.0,Technology,Copiers,391.88,7,0.1,465.64
967,ORD-2024-100966,01/10/2024,01/16/2024,Standard Class,CUST-1153,Priya Patel,Corporate,East,Pennsylvania,,Furniture,Furnishings,79.98,7,0.0,143.89
968,ORD-2024-100967,05/14/2024,05/16/2024,Second Class,CUST-1906,Priya Patel,Home Office,West,Oregon,40322.0,Furniture,Chairs,451.21,3,0.0,17.23
969,ORD-2024-100968,01/27/2024,02/01/2024,Second Class,CUST-1229,Aisha Khan,Consumer,West,Oregon,,Furniture,Chairs,38.86,2,0.2,-1.54
970,ORD-2024-100969,04/15/2024,04/22/2024,Standard Class,CUST-1539,Priya Patel,Corporate,West,California,16272.0,Technology,Machines,185.36,6,0.0,305.3
971,ORD-2022-100970,04/21/2022,04/28/2022,Standard Class,CUST-1011,Fatima Noor,Consumer,Central,Texas,,Furniture,Furnishings,352.42,2,0.0,229.07
972,ORD-2024-100971,12/09/2024,12/12/2024,Standard Class,CUST-1496,Maria Garcia ,Consumer,West,Nevada,41858.0,Office Supplies,Art,31.04,9,0.0,39.13
973,ORD-2022-100972,02/18/2022,02/20/2022,Second Class,CUST-1443,  John Smith,Corporate,Central,Texas,29190.0,Furniture,Bookcases,190.6,1,0.3,-9.93
974,ORD-2023-100973,03/15/2023,03/21/2023,Second Class,CUST-1702,Priya Patel,Home Office,South,Georgia,24557.0,Technology,Machines,990.57,1,0.0,96.26
975,ORD-2022-100974,05/25/2022,05/26/2022,Second Class,CUST-1232,Wei Chen,Corporate,West,California,,Technology,Machines,703.16,2,0.0,573.09
976,ORD-2024-100975,07/17/2024,07/22/2024,Standard Class,CUST-1793,Wei Chen,Home Office,South,Alabama,,Office Supplies,Paper,32.95,7,0.0,71.21
977,ORD-2024-100976,02/19/2024,02/23/2024,Standard Class,CUST-1689,Priya Patel,Corporate,West,Nevada,,Technology,Copiers,853.39,2,0.0,363.8
978,ORD-2024-100977,08/05/2024,08/10/2024,First Class,CUST-1941,,Consumer,Central,Texas,,Furniture,Furnishings,210.98,6,0.15,-5.69
979,ORD-2023-100978,06/20/2023,06/27/2023,Standard Class,CUST-1339,Fatima Noor,Home Office,West,Oregon,,Technology,Phones,256.0,4,0.2,220.33
980,ORD-2024-100979,09/25/2024,10/02/2024,Same Day,CUST-1421,Maria Garcia ,Corporate,South,Alabama,42297.0,Office Supplies,Art,14.59,7,0.2,-9.44
981,ORD-2024-100980,08/13/2024,08/15/2024,Second Class,CUST-1944,David O'Brien,Home Office,West,Oregon,,Office Supplies,Storage,26.46,4,0.0,-16.12
982,ORD-2022-100981,11/30/2022,12/06/2022,Standard Class,CUST-1013,Maria Garcia ,Home Office,East,Massachusetts,,Office Supplies,Art,37.55,5,0.0,32.9
983,ORD-2022-100982,11/08/2022,11/12/2022,Standard Class,CUST-1704,Maria Garcia ,Home Office,East,Pennsylvania,80166.0,Office Supplies,Binders,26.27,4,0.0,36.67
984,ORD-2022-100983,12/25/2022,12/30/2022,First Class,CUST-1707,Liam O'Connor,Home Office,West,California,,Office Supplies,Storage,30.91,8,0.2,-23.0
985,ORD-2024-100984,10/21/2024,10/28/2024,Standard Class,CUST-1458,David O'Brien,Home Office,East,New Jersey,,Furniture,Tables,205.3,1,0.2,48.03
986,ORD-2024-100985,09/10/2024,09/13/2024,Standard Class,CUST-1102,Aisha Khan,Corporate,West,Washington,24635.0,Office Supplies,Binders,3.91,3,0.15,-0.28
987,ORD-2024-100986,06/24/2024,06/29/2024,Standard Class,CUST-1406,Priya Patel,Consumer,West,California,89334.0,Office Supplies,Paper,12.89,9,0.0,32.17
988,ORD-2023-100987,10/30/2023,11/04/2023,Standard Class,CUST-1904,David O'Brien,Consumer,South,North Carolina,,Office Supplies,Art,70.6,4,0.2,-22.77
989,ORD-2022-100988,01/20/2022,01/24/2022,First Class,CUST-1625,Priya Patel,Consumer,West,Nevada,,Office Supplies,Art,57.6,5,0.0,71.69
990,ORD-2023-100989,07/28/2023,07/29/2023,First Class,CUST-1530,Fatima Noor,Consumer,South,North Carolina,,Technology,Phones,318.65,3,0.0,369.13
991,ORD-2022-100990,05/11/2022,05/18/2022,First Class,CUST-1864,David O'Brien,Home Office,South,Alabama,,Furniture,Bookcases,121.06,2,0.15,87.08
992,ORD-2024-100991,05/16/2024,05/18/2024,Standard Class,CUST-1742,David O'Brien,Home Office,Central,Ohio,83543.0,Office Supplies,Art,61.54,8,0.15,51.14
993,ORD-2024-100992,11/27/2024,11/29/2024,Standard Class,CUST-1569,Wei Chen,Home Office,East,New Jersey,32287.0,Technology,Machines,230.85,4,0.2,85.92
994,ORD-2024-100993,01/08/2024,01/14/2024,Second Class,CUST-1204,  John Smith,Home Office,Central,Michigan,,Office Supplies,Binders,28.85,3,0.0,24.46
995,ORD-2024-100994,01/29/2024,02/03/2024,Standard Class,CUST-1712,Priya Patel,Corporate,Central,Texas,,Office Supplies,Storage,24.07,6,0.1,18.59
996,ORD-2024-100995,02/09/2024,02/11/2024,Standard Class,CUST-1370,,Home Office,Central,Texas,,Office Supplies,Storage,20.98,2,0.0,14.08
997,ORD-2022-100996,12/15/2022,12/19/2022,Standard Class,CUST-1378,John Smith,Corporate,East,New Jersey,,Office Supplies,Paper,52.38,7,0.0,-8.95
998,ORD-2024-100997,09/05/2024,09/09/2024,Standard Class,CUST-1895,Fatima Noor,Home Office,West,Nevada,,Office Supplies,Storage,32.84,6,0.0,50.67
999,ORD-2022-100998,11/13/2022,11/19/2022,Second Class,CUST-1696,John Smith,Home Office,Central,Michigan,45807.0,Furniture,Bookcases,627.46,7,0.0,-637.4
1000,ORD-2023-100999,05/20/2023,05/24/2023,Standard Class,CUST-1629,  John Smith,Home Office,East,Pennsylvania,15908.0,Office Supplies,Binders,44.09,3,0.15,18.19
1001,ORD-2022-101000,11/28/2022,11/30/2022,Standard Class,CUST-1497,Liam O'Connor,Corporate,East,New York,33813.0,Furniture,Furnishings,576.29,8,0.0,1580.84
1002,ORD-2022-101001,10/02/2022,10/04/2022,Standard Class,CUST-1710,Aisha Khan,Home Office,Central,Ohio,23716.0,Office Supplies,Paper,15.14,3,0.0,7.03
1003,ORD-2022-101002,03/11/2022,03/18/2022,Standard Class,CUST-1854,Priya Patel,Home Office,West,Nevada,,Furniture,Tables,114.86,9,0.0,332.65
1004,ORD-2024-101003,06/20/2024,06/26/2024,Standard Class,CUST-1756,John Smith,Corporate,East,New York,,Technology,Accessories,523.21,7,0.0,877.57
1005,ORD-2022-101004,03/27/2022,04/02/2022,Standard Class,CUST-1111,John Smith,Corporate,South,Alabama,,Furniture,Tables,447.63,4,0.1,-227.27
1006,ORD-2024-101005,02/25/2024,02/28/2024,Standard Class,CUST-1458,Fatima Noor,Consumer,Central,Illinois,60467.0,Office Supplies,Paper,38.41,6,0.0,56.68
1007,ORD-2023-101006,10/25/2023,11/01/2023,Standard Class,CUST-1163,Aisha Khan,Corporate,Central,Ohio,65683.0,Furniture,Bookcases,516.73,6,0.2,291.18
1008,ORD-2022-101007,02/12/2022,02/13/2022,Standard Class,CUST-1843,  John Smith,Consumer,South,North Carolina,,Office Supplies,Art,20.46,4,0.0,-4.19
1009,ORD-2024-101008,08/16/2024,08/17/2024,Standard Class,CUST-1740,Wei Chen,Consumer,South,Georgia,33202.0,Office Supplies,Storage,35.53,8,0.0,98.85
1010,ORD-2023-101009,01/01/2023,01/02/2023,First Class,CUST-1063,Priya Patel,Home Office,East,New York,,Office Supplies,Paper,12.78,3,0.0,1.99
1011,ORD-2024-101010,10/31/2024,11/01/2024,First Class,CUST-1384,Liam O'Connor,Consumer,West,Oregon,,Furniture,Furnishings,220.26,7,0.2,-139.27
1012,ORD-2024-101011,11/23/2024,11/29/2024,Second Class,CUST-1261,Wei Chen,Home Office,West,Oregon,14970.0,Office Supplies,Paper,2.94,1,0.0,0.63
1013,ORD-2022-101012,07/09/2022,07/16/2022,Standard Class,CUST-1779,Maria Garcia ,Home Office,Central,Michigan,,Technology,Phones,97.79,2,0.1,2.2
1014,ORD-2024-101013,05/06/2024,05/12/2024,Standard Class,CUST-1528,,Corporate,West,California,66962.0,Furniture,Furnishings,33.53,6,0.0,24.97
1015,ORD-2024-101014,03/20/2024,03/26/2024,Standard Class,CUST-1778,,Corporate,East,New Jersey,97387.0,Office Supplies,Art,48.82,4,0.2,-3.89
1016,ORD-2023-101015,06/28/2023,06/29/2023,First Class,CUST-1783,Priya Patel,Consumer,Central,Illinois,,Office Supplies,Binders,27.18,3,0.0,-19.07
1017,ORD-2024-101016,11/13/2024,11/16/2024,Second Class,CUST-1692,John Smith,Home Office,Central,Illinois,16018.0,Office Supplies,Storage,17.98,4,0.0,3.61
1018,ORD-2022-101017,12/24/2022,12/30/2022,Standard Class,CUST-1637,Priya Patel,Home Office,West,California,,Office Supplies,Paper,48.41,4,0.0,14.27
1019,ORD-2022-101018,10/31/2022,11/07/2022,Standard Class,CUST-1871,Fatima Noor,Corporate,South,Georgia,,Technology,Phones,149.74,5,0.2,-137.32
1020,ORD-2022-101019,06/20/2022,06/27/2022,Standard Class,CUST-1059,Priya Patel,Consumer,Central,Michigan,,Office Supplies,Binders,35.54,8,0.1,61.07
1021,ORD-2024-101020,10/23/2024,10/30/2024,Standard Class,CUST-1508,,Consumer,East,Massachusetts,,Office Supplies,Paper,20.79,9,0.0,15.34
1022,ORD-2024-101021,12/03/2024,12/10/2024,Standard Class,CUST-1796,Liam O'Connor,Home Office,West,Oregon,,Office Supplies,Storage,70.56,5,0.0,91.34
1023,ORD-2023-101022,03/11/2023,03/13/2023,Second Class,CUST-1890,Priya Patel,Corporate,East,Pennsylvania,28944.0,Office Supplies,Binders,61.56,4,0.1,2.93
1024,ORD-2022-101023,10/10/2022,10/15/2022,Second Class,CUST-1794,Fatima Noor,Home Office,East,Massachusetts,,Furniture,Chairs,86.09,7,0.0,69.62
1025,ORD-2024-101024,03/05/2024,03/10/2024,Standard Class,CUST-1465,,Consumer,East,New Jersey,65923.0,Furniture,Bookcases,784.72,9,0.0,2293.05
1026,ORD-2024-101025,10/04/2024,10/09/2024,Standard Class,CUST-1839,Aisha Khan,Home Office,Central,Ohio,,Office Supplies,Art,27.31,7,0.1,29.81
1027,ORD-2023-101026,08/06/2023,08/07/2023,Standard Class,CUST-1441,Maria Garcia ,Consumer,East,Pennsylvania,49369.0,Technology,Machines,151.54,8,0.0,381.45
1028,ORD-2024-101027,01/16/2024,01/23/2024,Standard Class,CUST-1864,Priya Patel,Corporate,West,Nevada,,Office Supplies,Art,55.09,2,0.1,11.3
1029,ORD-2022-101028,11/18/2022,11/20/2022,Second Class,CUST-1691,Wei Chen,Consumer,East,New Jersey,13544.0,Furniture,Bookcases,64.89,5,0.1,38.25
1030,ORD-2023-101029,07/14/2023,07/17/2023,First Class,CUST-1833,Maria Garcia ,Consumer,East,New York,42711.0,Office Supplies,Binders,41.78,4,0.2,-16.05
1031,ORD-2024-101030,01/11/2024,01/17/2024,Standard Class,CUST-1850,Aisha Khan,Home Office,East,New York,,Office Supplies,Binders,33.04,5,0.1,9.95
1032,ORD-2024-101031,01/13/2024,01/20/2024,Second Class,CUST-1928,Maria Garcia ,Corporate,Central,Michigan,,Office Supplies,Paper,30.59,4,0.15,21.64
1033,ORD-2024-101032,03/14/2024,03/21/2024,Standard Class,CUST-1774,Priya Patel,Corporate,Central,Texas,80664.0,Furniture,Chairs,87.15,5,0.1,87.49
1034,ORD-2022-101033,02/01/2022,02/03/2022,First Class,CUST-1129,John Smith,Corporate,West,Washington,18872.0,Furniture,Furnishings,85.81,5,0.15,-108.21
1035,ORD-2024-101034,08/19/2024,08/21/2024,Second Class,CUST-1237,Priya Patel,Consumer,Central,Ohio,,Office Supplies,Storage,65.36,9,0.0,218.49
1036,ORD-2023-101035,09/22/2023,09/27/2023,Standard Class,CUST-1125,Priya Patel,Home Office,East,New York,,Furniture,Furnishings,307.02,3,0.0,142.68
1037,ORD-2023-101036,06/07/2023,06/12/2023,Standard Class,CUST-1681,  John Smith,Home Office,Central,Illinois,,Office Supplies,Binders,9.28,6,0.1,-16.98
1038,ORD-2022-101037,10/07/2022,10/14/2022,Standard Class,CUST-1764,Liam O'Connor,Consumer,South,Georgia,57872.0,Office Supplies,Storage,46.98,2,0.15,-5.72
1039,ORD-2022-101038,09/24/2022,10/01/2022,Standard Class,CUST-1174,Fatima Noor,Home Office,West,California,,Office Supplies,Storage,13.11,8,0.0,25.49
1040,ORD-2024-101039,09/30/2024,10/01/2024,Standard Class,CUST-1981,,Home Office,West,Nevada,29186.0,Office Supplies,Binders,48.8,9,0.0,57.26
1041,ORD-2022-101040,12/19/2022,12/23/2022,Second Class,CUST-1728,Aisha Khan,Corporate,Central,Texas,,Technology,Phones,234.47,6,0.0,405.12
1042,ORD-2022-101041,02/13/2022,02/17/2022,Standard Class,CUST-1212,Liam O'Connor,Corporate,West,Washington,,Office Supplies,Art,64.1,3,0.1,-30.15
1043,ORD-2022-101042,07/28/2022,08/04/2022,Standard Class,CUST-1126,David O'Brien,Consumer,South,Alabama,44124.0,Office Supplies,Art,32.4,5,0.3,13.05
1044,ORD-2024-101043,08/15/2024,08/19/2024,Standard Class,CUST-1059,Wei Chen,Consumer,West,Oregon,,Technology,Copiers,31.15,6,0.0,34.64
1045,ORD-2024-101044,03/08/2024,03/12/2024,Standard Class,CUST-1448,Fatima Noor,Corporate,South,North Carolina,,Furniture,Chairs,40.69,3,0.1,3.86
1046,ORD-2023-101045,08/13/2023,08/20/2023,Standard Class,CUST-1196,John Smith,Home Office,East,Massachusetts,,Office Supplies,Art,79.33,3,0.0,65.21
1047,ORD-2023-101046,04/24/2023,05/01/2023,Second Class,CUST-1936,Liam O'Connor,Consumer,East,Pennsylvania,,Office Supplies,Storage,42.51,7,0.0,-23.45
1048,ORD-2023-101047,08/06/2023,08/10/2023,Standard Class,CUST-1346,David O'Brien,Consumer,Central,Texas,,Office Supplies,Paper,71.69,4,0.0,105.6
1049,ORD-2024-101048,07/21/2024,07/22/2024,Second Class,CUST-1120,Fatima Noor,Home Office,West,Oregon,,Technology,Copiers,144.89,6,0.1,194.65
1050,ORD-2023-101049,08/02/2023,08/08/2023,Second Class,CUST-1640,  John Smith,Consumer,Central,Illinois,,Furniture,Chairs,179.53,4,0.0,74.36
1051,ORD-2023-101050,12/28/2023,01/02/2024,Standard Class,CUST-1911,Aisha Khan,Corporate,South,Florida,,Office Supplies,Storage,31.34,5,0.0,10.35
1052,ORD-2022-101051,01/11/2022,01/13/2022,Same Day,CUST-1734,Aisha Khan,Corporate,East,Massachusetts,,Furniture,Furnishings,175.57,9,0.3,-214.68
1053,ORD-2022-101052,03/06/2022,03/07/2022,Standard Class,CUST-1761,Maria Garcia ,Corporate,Central,Texas,,Office Supplies,Binders,35.6,7,0.0,39.16
1054,ORD-2024-101053,09/28/2024,09/29/2024,Second Class,CUST-1127,Liam O'Connor,Corporate,Central,Michigan,,Furniture,Tables,233.89,2,0.0,168.38
1055,ORD-2022-101054,01/19/2022,01/24/2022,Second Class,CUST-1940,Priya Patel,Consumer,East,Massachusetts,,Furniture,Furnishings,155.4,5,0.0,199.22
1056,ORD-2023-101055,07/21/2023,07/25/2023,Standard Class,CUST-1167,Aisha Khan,Home Office,East,Pennsylvania,,Office Supplies,Art,57.12,1,0.3,-3.91
1057,ORD-2022-101056,10/24/2022,10/31/2022,Same Day,CUST-1411,Aisha Khan,Corporate,East,New Jersey,,Office Supplies,Paper,32.43,6,0.0,3.36
1058,ORD-2023-101057,02/14/2023,02/17/2023,Standard Class,CUST-1256,Wei Chen,Consumer,West,Washington,85419.0,Furniture,Chairs,58.2,3,0.1,27.76
1059,ORD-2022-101058,11/10/2022,11/14/2022,Standard Class,CUST-1139,David O'Brien,Home Office,South,Georgia,,Office Supplies,Storage,45.22,3,0.15,48.72
1060,ORD-2023-101059,12/15/2023,12/18/2023,Standard Class,CUST-1644,Maria Garcia ,Corporate,Central,Michigan,25895.0,Furniture,Bookcases,98.2,8,0.15,91.71
1061,ORD-2023-101060,08/25/2023,08/31/2023,Standard Class,CUST-1351,Fatima Noor,Corporate,East,Pennsylvania,,Office Supplies,Binders,58.55,4,0.0,2.77
1062,ORD-2024-101061,04/05/2024,04/07/2024,Second Class,CUST-1739,  John Smith,Consumer,Central,Texas,80374.0,Office Supplies,Paper,37.64,5,0.1,31.32
1063,ORD-2022-101062,08/21/2022,08/25/2022,Standard Class,CUST-1209,,Consumer,Central,Michigan,74851.0,Furniture,Furnishings,179.7,6,0.1,144.29
1064,ORD-2023-101063,05/26/2023,05/30/2023,Same Day,CUST-1191,John Smith,Home Office,East,New York,,Office Supplies,Art,36.43,5,0.3,-20.35
1065,ORD-2023-101064,03/30/2023,04/04/2023,Second Class,CUST-1997,John Smith,Home Office,Central,Illinois,,Office Supplies,Storage,20.92,5,0.2,15.85
1066,ORD-2024-101065,10/08/2024,10/11/2024,First Class,CUST-1798,Aisha Khan,Consumer,East,Massachusetts,,Office Supplies,Storage,24.2,2,0.0,11.14
1067,ORD-2023-101066,09/05/2023,09/06/2023,First Class,CUST-1393,Fatima Noor,Home Office,East,Pennsylvania,,Office Supplies,Binders,36.25,9,0.0,38.28
1068,ORD-2022-101067,07/20/2022,07/26/2022,Standard Class,CUST-1638,Fatima Noor,Corporate,East,Massachusetts,,Furniture,Tables,186.57,5,0.0,276.79
1069,ORD-2022-101068,04/16/2022,04/20/2022,Standard Class,CUST-1049,Priya Patel,Corporate,Central,Texas,15828.0,Furniture,Furnishings,133.47,3,0.0,30.78
1070,ORD-2023-101069,02/12/2023,02/16/2023,Standard Class,CUST-1273,Fatima Noor,Home Office,West,Nevada,,Office Supplies,Binders,6.25,7,0.15,4.87
1071,ORD-2023-101070,09/30/2023,10/03/2023,Standard Class,CUST-1575,  John Smith,Home Office,South,North Carolina,,Technology,Machines,807.94,4,0.0,751.99
1072,ORD-2022-101071,01/03/2022,01/06/2022,Second Class,CUST-1388,Wei Chen,Home Office,South,Alabama,,Office Supplies,Paper,21.95,8,0.1,33.33
1073,ORD-2022-101072,05/29/2022,06/04/2022,Standard Class,CUST-1211,John Smith,Corporate,East,New York,61651.0,Office Supplies,Art,27.55,2,0.1,-5.05
1074,ORD-2024-101073,02/23/2024,02/28/2024,Second Class,CUST-1216,Liam O'Connor,Consumer,South,Georgia,,Furniture,Bookcases,419.39,3,0.0,461.76
1075,ORD-2023-101074,07/15/2023,07/22/2023,Second Class,CUST-1140,Wei Chen,Consumer,East,Massachusetts,,Office Supplies,Binders,86.83,7,0.1,34.56
1076,ORD-2024-101075,01/28/2024,01/31/2024,Standard Class,CUST-1895,Aisha Khan,Consumer,Central,Illinois,,Furniture,Furnishings,284.42,5,0.0,235.89
1077,ORD-2022-101076,08/14/2022,08/20/2022,Standard Class,CUST-1958,Liam O'Connor,Corporate,South,Georgia,,Office Supplies,Paper,38.3,4,0.0,19.52
1078,ORD-2024-101077,07/21/2024,07/28/2024,Standard Class,CUST-1512,David O'Brien,Home Office,Central,Michigan,90136.0,Furniture,Tables,353.01,4,0.15,537.07
1079,ORD-2022-101078,09/02/2022,09/04/2022,Standard Class,CUST-1895,John Smith,Home Office,East,Massachusetts,,Furniture,Furnishings,209.3,7,0.0,196.11
1080,ORD-2024-101079,08/14/2024,08/19/2024,Second Class,CUST-1222,Fatima Noor,Home Office,South,Alabama,,Furniture,Bookcases,158.37,2,0.0,155.33
1081,ORD-2023-101080,04/13/2023,04/17/2023,Second Class,CUST-1054,,Corporate,West,Oregon,,Office Supplies,Storage,63.32,1,0.0,19.23
1082,ORD-2024-101081,12/26/2024,12/28/2024,Standard Class,CUST-1860,David O'Brien,Home Office,South,Georgia,90619.0,Office Supplies,Paper,36.21,1,0.0,-3.39
1083,ORD-2024-101082,09/11/2024,09/14/2024,Standard Class,CUST-1976,,Consumer,East,Massachusetts,,Furniture,Tables,57.38,7,0.0,131.63
1084,ORD-2023-101083,09/21/2023,09/24/2023,Standard Class,CUST-1577,Aisha Khan,Corporate,East,New York,23636.0,Office Supplies,Paper,49.81,4,0.0,18.43
1085,ORD-2024-101084,04/12/2024,04/18/2024,Standard Class,CUST-1945,John Smith,Consumer,East,Pennsylvania,49228.0,Furniture,Bookcases,375.2,6,0.0,158.04
1086,ORD-2024-101085,04/11/2024,04/18/2024,Standard Class,CUST-1523,Priya Patel,Corporate,West,Oregon,,Office Supplies,Art,31.15,4,0.15,39.04
1087,ORD-2023-101086,03/15/2023,03/20/2023,Standard Class,CUST-1105,Fatima Noor,Corporate,East,New Jersey,,Technology,Copiers,932.74,4,0.0,1916.58
1088,ORD-2024-101087,04/09/2024,04/12/2024,Standard Class,CUST-1073,,Home Office,West,Oregon,,Technology,Accessories,159.44,2,0.0,63.03
1089,ORD-2022-101088,01/04/2022,01/05/2022,Standard Class,CUST-1324,John Smith,Home Office,West,Oregon,14203.0,Office Supplies,Storage,31.3,9,0.0,85.73
1090,ORD-2023-101089,07/02/2023,07/03/2023,Standard Class,CUST-1924,Wei Chen,Home Office,South,Florida,69466.0,Office Supplies,Storage,137.43,3,0.2,72.15
1091,ORD-2024-101090,05/22/2024,05/29/2024,Standard Class,CUST-1249,Priya Patel,Consumer,South,Alabama,,Office Supplies,Paper,69.77,8,0.0,133.21
1092,ORD-2023-101091,08/18/2023,08/25/2023,Standard Class,CUST-1009,Priya Patel,Consumer,South,North Carolina,,Technology,Phones,93.54,4,0.0,108.34
1093,ORD-2024-101092,01/24/2024,01/31/2024,Standard Class,CUST-1259,Priya Patel,Home Office,South,North Carolina,,Technology,Accessories,194.96,1,0.15,-38.15
1094,ORD-2023-101093,06/14/2023,06/17/2023,Standard Class,CUST-1715,Aisha Khan,Consumer,West,Nevada,,Technology,Copiers,594.39,8,0.0,660.65
1095,ORD-2024-101094,09/26/2024,09/30/2024,Standard Class,CUST-1723,Maria Garcia ,Consumer,East,New York,,Office Supplies,Art,41.52,9,0.0,77.44
1096,ORD-2023-101095,05/30/2023,06/01/2023,Second Class,CUST-1496,Wei Chen,Home Office,East,New York,,Office Supplies,Paper,5.0,8,0.0,8.04
1097,ORD-2024-101096,05/06/2024,05/12/2024,First Class,CUST-1212,John Smith,Home Office,East,New Jersey,70489.0,Technology,Accessories,303.33,3,0.15,243.2
1098,ORD-2023-101097,09/18/2023,09/25/2023,Second Class,CUST-1393,Maria Garcia ,Corporate,Central,Illinois,,Technology,Machines,95.15,9,0.0,110.37
1099,ORD-2024-101098,06/24/2024,06/29/2024,Standard Class,CUST-1727,,Corporate,East,New Jersey,,Technology,Phones,,1,0.15,12.56
1100,ORD-2024-101099,11/11/2024,11/16/2024,Standard Class,CUST-1445,Aisha Khan,Consumer,Central,Illinois,10969.0,Office Supplies,Art,20.72,3,0.0,16.05
1101,ORD-2022-101100,04/29/2022,04/30/2022,Standard Class,CUST-1504,Liam O'Connor,Consumer,South,North Carolina,95190.0,Office Supplies,Binders,58.05,5,0.0,15.32
1102,ORD-2022-101101,03/05/2022,03/12/2022,Second Class,CUST-1652,  John Smith,Home Office,East,Massachusetts,,Office Supplies,Paper,28.21,8,0.0,52.66
